"protein_id","n_valid","loess_corr","loess_corr_abs","loess_mae_z","loess_converged","effective_span","rank","EntrezGeneSymbol","TargetFullName","Target","UniProt"
"X2849.49",493,0.797478184570914,0.797478184570914,0.424724099081421,TRUE,0.75,784,"AIF1","Allograft inflammatory factor 1","AIF1","P55008"
"X23569.53",493,0.797468318933345,0.797468318933345,0.55487263445232,TRUE,0.75,785,"STARD10","START domain-containing protein 10","STA10","Q9Y365"
"X17678.28",492,0.797463660597462,0.797463660597462,0.433291408403086,TRUE,0.75,786,"VSIG4","V-set and immunoglobulin domain-containing protein 4","VSIG4","Q9Y279"
"X10082.251",490,0.797447674887108,0.797447674887108,0.42240575081815,TRUE,0.75,787,"NEFL","Neurofilament light polypeptide","NFL","P07196"
"X13090.17",495,0.797427098841661,0.797427098841661,0.512032884518741,TRUE,0.75,788,"S100A6","Protein S100-A6","S100A6","P06703"
"X19117.3",490,0.797403418461577,0.797403418461577,0.569839859762632,TRUE,0.75,789,"PPP1R14A","Protein phosphatase 1 regulatory subunit 14A","PP14A","Q96A00"
"X18280.29",493,0.797357930752157,0.797357930752157,0.410639453019725,TRUE,0.75,790,"DTD2","Putative D-tyrosyl-tRNA(Tyr) deacylase 2","DTD2","Q96FN9"
"X8974.172",493,0.797322606077407,0.797322606077407,0.520521699511923,TRUE,0.75,791,"COL15A1","Collagen alpha-1(XV) chain","COFA1","P39059"
"X25889.108",494,0.797320636652408,0.797320636652408,0.495180686538014,TRUE,0.75,792,"AIM2","Absent in melanoma 2","AIM2","O14862"
"X12764.3",475,0.797303371189124,0.797303371189124,0.491206958238199,TRUE,0.75,793,"ELMO1","Engulfment and cell motility protein 1","ELMO1","Q92556"
"X23535.3",489,0.79727423113343,0.79727423113343,0.43228137469027,TRUE,0.75,794,"DENND10","Protein FAM45A","FA45A","Q8TCE6"
"X13604.27",494,0.797266463786533,0.797266463786533,0.41317266815547,TRUE,0.75,795,"NEURL1","E3 ubiquitin-protein ligase NEURL1","NEUL1","O76050"
"X11608.5",495,0.797235940432586,0.797235940432586,0.532448155503263,TRUE,0.75,796,"MAP1LC3B","Microtubule-associated proteins 1A/1B light chain 3B","MLP3B","Q9GZQ8"
"X8275.31",493,0.797221746638152,0.797221746638152,0.559607377417285,TRUE,0.75,797,"PEAR1","Platelet endothelial aggregation receptor 1:Extracellular domain","PEAR1:ECD","Q5VY43"
"X20187.10",495,0.797216844380334,0.797216844380334,0.723629498436035,TRUE,0.75,798,"ITGAV|ITGB3","Integrin alpha V beta 3","Integrin aVb3","P06756|P05106"
"X5002.76",488,0.797216196421901,0.797216196421901,0.596730658476515,TRUE,0.75,799,"MMP14","Matrix metalloproteinase-14","MMP-14","P50281"
"X18907.97",494,0.797211037193139,0.797211037193139,0.357691300550848,TRUE,0.75,800,"KIR3DL1","Killer cell immunoglobulin-like receptor 3DL1","KI3L1","P43629"
"X13095.51",492,0.797128297852038,0.797128297852038,0.404237867523512,TRUE,0.75,801,"REG1A","Lithostathine-1-alpha","PSP","P05451"
"X20528.23",491,0.797108011134288,0.797108011134288,0.475860972612113,TRUE,0.75,802,"CD68","Macrosialin","CD68","P34810"
"X10346.5",493,0.797039617554338,0.797039617554338,0.520624718819479,TRUE,0.75,803,"STAT3","Signal transducer and activator of transcription 3","STAT3","P40763"
"X9756.6",495,0.797011537082802,0.797011537082802,0.546662099818576,TRUE,0.75,804,"TAGLN","Transgelin","TAGL","Q01995"
"X19130.81",494,0.796980071710505,0.796980071710505,0.416498874421427,TRUE,0.75,805,"SERPINB8","Serpin B8","SPB8","P50452"
"X12864.9",488,0.796976644021581,0.796976644021581,0.536213414528621,TRUE,0.75,806,"NIPAL4","Magnesium transporter NIPA4","NIPA4","Q0D2K0"
"X9753.17",494,0.796962344037958,0.796962344037958,0.431173842100554,TRUE,0.75,807,"EZR","Ezrin","Ezrin","P15311"
"X8469.41",494,0.796961755359449,0.796961755359449,0.510544379863088,TRUE,0.75,808,"IGFBP2","Insulin-like growth factor-binding protein 2","IGFBP-2","P18065"
"X14663.44",494,0.796948905416844,0.796948905416844,0.697361646642966,TRUE,0.75,809,"RNF8","E3 ubiquitin-protein ligase RNF8","RNF8","O76064"
"X15640.54",495,0.796874995362034,0.796874995362034,0.551950864594625,TRUE,0.75,810,"TAGLN","Transgelin","TAGL","Q01995"
"X24266.2",491,0.796849566764866,0.796849566764866,0.613063717209027,TRUE,0.75,811,"MEF2D","Myocyte-specific enhancer factor 2D","MEF2D","Q14814"
"X19373.3",489,0.796849218139069,0.796849218139069,0.43707737369375,TRUE,0.75,812,"MYL12A","Myosin regulatory light chain 12A","MLRM","P19105"
"X19616.100",494,0.796841396447933,0.796841396447933,0.477020053943999,TRUE,0.75,813,"EFHD1","EF-hand domain-containing protein D1","EFHD1","Q9BUP0"
"X2637.77",492,0.796841047926998,0.796841047926998,0.481817250235954,TRUE,0.75,814,"MRC1","Macrophage mannose receptor 1","Macrophage mannose receptor","P22897"
"X13622.16",491,0.796830883320536,0.796830883320536,0.372601919271344,TRUE,0.75,815,"PPP2R5A","Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform","2A5A","Q15172"
"X4721.54",494,0.796707715533928,0.796707715533928,0.563945072539338,TRUE,0.75,816,"TFF3","Trefoil factor 3","TFF3","Q07654"
"X21207.1",494,0.796705525535432,0.796705525535432,0.611844188565055,TRUE,0.75,817,"COASY","Bifunctional coenzyme A synthase","COASY","Q13057"
"X17770.42",487,0.796690225289395,0.796690225289395,0.471131596398389,TRUE,0.75,818,"EMC8","ER membrane protein complex subunit 8","EMC8","O43402"
"X10428.1",491,0.796681653501988,0.796681653501988,0.658593073453994,TRUE,0.75,819,"KIR2DS2","Killer cell immunoglobulin-like receptor 2DS2","KI2S2","P43631"
"X19768.13",494,0.796667350709208,0.796667350709208,0.460144621833644,TRUE,0.75,820,"CSTB","Cystatin B","Cystatin B","P04080"
"X20923.10",491,0.79666621957536,0.79666621957536,0.539954523886262,TRUE,0.75,821,"MDP1","Magnesium-dependent phosphatase 1","MGDP1","Q86V88"
"X9201.13",495,0.796664839843982,0.796664839843982,0.440892610849322,TRUE,0.75,822,"TAGLN2","Transgelin-2","Transgelin-2","P37802"
"X4374.45",494,0.796655056024641,0.796655056024641,0.428360177815749,TRUE,0.75,823,"GDF15","Growth/differentiation factor 15","MIC-1","Q99988"
"X13434.172",495,0.796646832167765,0.796646832167765,0.487124931070724,TRUE,0.75,824,"PARVA","Alpha-parvin","PARVA","Q9NVD7"
"X20105.7",495,0.796646832167765,0.796646832167765,0.431824958941612,TRUE,0.75,825,"MYL6","Myosin light polypeptide 6","Myosin light polypeptide 6","P60660"
"X22966.20",495,0.796644754358971,0.796644754358971,0.547095185323066,TRUE,0.75,826,"GABARAP","Gamma-aminobutyric acid receptor-associated protein","GBRAP","O95166"
"X10615.18",495,0.796644358585867,0.796644358585867,0.566319089262621,TRUE,0.75,827,"MPZ","Myelin protein P0","MYP0","P25189"
"X11196.31",495,0.796644358585867,0.796644358585867,0.448369657107303,TRUE,0.75,828,"COL6A3","Collagen alpha-3(VI) chain:Bovine pancreatic trypsin inhibitor/Kunitz inhibitor domain, isoform 1","Collagen alpha-3(VI):BPTI/Kunitz inhibitor","P12111"
"X12494.99",495,0.796644358585867,0.796644358585867,0.659348257774229,TRUE,0.75,829,"GABARAPL2","Gamma-aminobutyric acid receptor-associated protein-like 2","GBRL2","P60520"
"X13104.32",495,0.796644358585867,0.796644358585867,0.629412713170879,TRUE,0.75,830,"EFNB1","Ephrin-B1","EFNB1","P98172"
"X18194.18",495,0.796644358585867,0.796644358585867,0.586104917814828,TRUE,0.75,831,"FABP9","Fatty acid-binding protein 9","FABP9","Q0Z7S8"
"X18893.26",495,0.796644358585867,0.796644358585867,0.521384009360808,TRUE,0.75,832,"ADGRG1","Adhesion G-protein coupled receptor G1","GPR56","Q9Y653"
"X19233.75",495,0.796644358585867,0.796644358585867,0.564353989604238,TRUE,0.75,833,"ATOX1","Copper transport protein ATOX1","ATOX1","O00244"
"X20064.24",495,0.796644358585867,0.796644358585867,0.591708082348726,TRUE,0.75,834,"FN1","Fibronectin-1 Fragment 2","FN1.2","P02751"
"X20243.26",495,0.796644358585867,0.796644358585867,0.460362112736544,TRUE,0.75,835,"PFN1","Profilin-1","Profilin-1","P07737"
"X21118.48",495,0.796644358585867,0.796644358585867,0.507126321845029,TRUE,0.75,836,"GCHFR","GTP cyclohydrolase I feedback regulatory protein","GFRP","P30047"
"X23640.10",495,0.796644358585867,0.796644358585867,0.511038010690457,TRUE,0.75,837,"EHD2","EH domain-containing protein 2","EHD2","Q9NZN4"
"X2647.66",495,0.796644358585867,0.796644358585867,0.498886422081543,TRUE,0.75,838,"GDI2","Rab GDP dissociation inhibitor beta","Rab GDP dissociation inhibitor beta","P50395"
"X2888.49",495,0.796644358585867,0.796644358585867,0.474386693213931,TRUE,0.75,839,"C7","Complement component C7","C7","P10643"
"X2946.52",495,0.796644358585867,0.796644358585867,0.519271427803816,TRUE,0.75,840,"CFD","Complement factor D","Factor D","P00746"
"X3152.57",495,0.796644358585867,0.796644358585867,0.55817284118724,TRUE,0.75,841,"TNFRSF1B","Tumor necrosis factor receptor superfamily member 1B","TNF sR-II","P20333"
"X3434.34",495,0.796644358585867,0.796644358585867,0.515059202340704,TRUE,0.75,842,"FN1","Fibronectin Fragment 3","FN1.3","P02751"
"X3435.53",495,0.796644358585867,0.796644358585867,0.542381129667182,TRUE,0.75,843,"FN1","Fibronectin Fragment 4","FN1.4","P02751"
"X3708.62",495,0.796644358585867,0.796644358585867,0.491141701263039,TRUE,0.75,844,"A2M","Alpha-2-macroglobulin","a2-Macroglobulin","P01023"
"X5392.73",495,0.796644358585867,0.796644358585867,0.571535168948026,TRUE,0.75,845,"FAS","Tumor necrosis factor receptor superfamily member 6","Fas, soluble","P25445"
"X6064.4",495,0.796644358585867,0.796644358585867,0.501795327074784,TRUE,0.75,846,"ERP44","Endoplasmic reticulum resident protein 44","TXNDC4","Q9BS26"
"X6392.7",495,0.796644358585867,0.796644358585867,0.533932732491702,TRUE,0.75,847,"CCN5","WNT1-inducible-signaling pathway protein 2","WISP-2","O76076"
"X6914.15",495,0.796644358585867,0.796644358585867,0.654055503925627,TRUE,0.75,848,"AMIGO2","Amphoterin-induced protein 2","AMGO2","Q86SJ2"
"X8368.102",495,0.796644358585867,0.796644358585867,0.565278013570869,TRUE,0.75,849,"TNFRSF1B","Tumor necrosis factor receptor superfamily member 1B","TNF sR-II","P20333"
"X8956.96",495,0.796644358585867,0.796644358585867,0.553686219766936,TRUE,0.75,850,"SCARF2","Scavenger receptor class F member 2:Extracellular domain","SREC-II:ECD","Q96GP6"
"X9265.10",495,0.796639609308623,0.796639609308623,0.488605736876588,TRUE,0.75,851,"GLIPR1","Glioma pathogenesis-related protein 1","GLIP1","P48060"
"X17676.13",494,0.796619617867163,0.796619617867163,0.380088412511644,TRUE,0.75,852,"TRIP10","Cdc42-interacting protein 4","CIP4","Q15642"
"X18373.13",494,0.796614632159805,0.796614632159805,0.466517716685633,TRUE,0.75,853,"RDX","Radixin","Radixin","P35241"
"X4917.62",492,0.796536548333731,0.796536548333731,0.679789114875397,TRUE,0.75,854,"ITGAV|ITGB5","Integrin alpha-V: beta-5 complex","Integrin aVb5","P06756|P18084"
"X2578.67",489,0.796476336250152,0.796476336250152,0.361757021611452,TRUE,0.75,855,"CCL2","C-C motif chemokine 2","MCP-1","P13500"
"X17455.42",492,0.796466307116161,0.796466307116161,0.43043649163129,TRUE,0.75,856,"FOLR1","Folate receptor alpha","FOLR1","P15328"
"X9842.2",489,0.796422275974286,0.796422275974286,0.466991059257642,TRUE,0.75,857,"CTNNB1","Catenin beta-1","b-Catenin","P35222"
"X4992.49",491,0.796393839123292,0.796393839123292,0.551963273399399,TRUE,0.75,858,"GRN","Granulins","GRN","P28799"
"X15432.1",479,0.796390482364042,0.796390482364042,0.526349005620427,TRUE,0.75,859,"OTOR","Otoraplin","Otoraplin","Q9NRC9"
"X9878.3",493,0.79636512881652,0.79636512881652,0.58179545205163,TRUE,0.75,860,"SULT1E1","Estrogen sulfotransferase","SULT 1E","P49888"
"X6259.60",493,0.796359791969513,0.796359791969513,0.661667958941666,TRUE,0.75,861,"TNC","Tenascin","Tenascin","P24821"
"X11955.1",494,0.796353325638146,0.796353325638146,0.491217268699415,TRUE,0.75,862,"ARHGAP1","Rho GTPase-activating protein 1:Rho-GTPase activating protein domain","RHG01:Rho-GAP","Q07960"
"X5272.55",494,0.796353325638146,0.796353325638146,0.442039515199067,TRUE,0.75,863,"SHC1","SHC-transforming protein 1:Src Homology domain","SHC1:SH2","P29353"
"X5741.55",490,0.796346328840401,0.796346328840401,0.632797926396917,TRUE,0.75,864,"RNASE3","Eosinophil cationic protein","ECP","P12724"
"X8304.50",494,0.796342274284683,0.796342274284683,0.436402425416789,TRUE,0.75,865,"TNFRSF11B","Tumor necrosis factor receptor superfamily member 11B","OPG","O00300"
"X20203.45",491,0.796340107069734,0.796340107069734,0.486097071019699,TRUE,0.75,866,"C1S","Complement C1s subcomponent","C1s","P09871"
"X24235.2",494,0.796293328369337,0.796293328369337,0.519918815042461,TRUE,0.75,867,"EHD1","EH domain-containing protein 1","EHD1","Q9H4M9"
"X2706.69",489,0.796287440630286,0.796287440630286,0.779468953538746,TRUE,0.75,868,"SERPINA7","Thyroxine-binding globulin","Thyroxine-Binding Globulin","P05543"
"X18275.5",494,0.796258288396891,0.796258288396891,0.602044668343799,TRUE,0.75,869,"CRIP1","Cysteine-rich protein 1","CRIP1","P50238"
"X9834.62",494,0.796197346339005,0.796197346339005,0.547831852121352,TRUE,0.75,870,"ADH1B","Alcohol dehydrogenase 1B","ADH1B","P00325"
"X21876.266",491,0.796148575301337,0.796148575301337,0.505450269675646,TRUE,0.75,871,"PICK1","PRKCA-binding protein","PICK1","Q9NRD5"
"X3438.10",493,0.796134473433237,0.796134473433237,0.484596911527454,TRUE,0.75,872,"FSTL3","Follistatin-related protein 3","FSTL3","O95633"
"X8908.14",494,0.79608525823417,0.79608525823417,0.547363148093212,TRUE,0.75,873,"KCNE5","Potassium voltage-gated channel subfamily E regulatory beta subunit 5:Cytoplasmic domain","KCE1L:CD","Q9UJ90"
"X21817.5",494,0.796074208696305,0.796074208696305,0.487398284973022,TRUE,0.75,874,"MYL9","Myosin, light chain 9, regulatory","MYL9","P24844"
"X10702.1",493,0.796039974821691,0.796039974821691,0.462816789865403,TRUE,0.75,875,"COL28A1","Collagen alpha-1(XXVIII) chain","COSA1","Q2UY09"
"X6304.8",494,0.7960374682693,0.7960374682693,0.622004195179908,TRUE,0.75,876,"C1QTNF1","Complement C1q tumor necrosis factor-related protein 1","C1QT1","Q9BXJ1"
"X9013.60",494,0.7960374682693,0.7960374682693,0.522186171380113,TRUE,0.75,877,"NTN1","Netrin-1","NET1","O95631"
"X10449.31",486,0.796015054348318,0.796015054348318,0.563141205763175,TRUE,0.75,878,"SHISA2","Protein shisa-2 homolog","TMM46","Q6UWI4"
"X3078.1",493,0.79601360410068,0.79601360410068,0.553912239428493,TRUE,0.75,879,"PGF","Placenta growth factor","PlGF","P49763"
"X13093.6",494,0.795983274985649,0.795983274985649,0.578551369711069,TRUE,0.75,880,"SECTM1","Secreted and transmembrane protein 1","SECTM1","Q8WVN6"
"X20965.18",493,0.795967319317192,0.795967319317192,0.545425455706195,TRUE,0.75,881,"MAP1LC3B2","Microtubule-associated proteins 1A/1B light chain 3 beta 2","MP3B2","A6NCE7"
"X21545.51",492,0.795897019715135,0.795897019715135,0.534827904324045,TRUE,0.75,882,"MUSTN1","Musculoskeletal embryonic nuclear protein 1","MSTN1","Q8IVN3"
"X8475.15",494,0.795894927455802,0.795894927455802,0.513109433443235,TRUE,0.75,883,"MMP7","Matrilysin","MMP-7","P09237"
"X21569.49",494,0.795868149746921,0.795868149746921,0.597718312438188,TRUE,0.75,884,"STK10","Serine/threonine kinase 10","STK10","O94804"
"X8327.26",494,0.795868149746921,0.795868149746921,0.512270335190568,TRUE,0.75,885,"DPEP2","Dipeptidase 2","DPEP2","Q9H4A9"
"X8289.8",494,0.795860305982578,0.795860305982578,0.588649948351492,TRUE,0.75,886,"GPNMB","Transmembrane glycoprotein NMB:Extracellular domain","GPNMB:ECD","Q14956"
"X10521.10",494,0.795856194139792,0.795856194139792,0.630748696260872,TRUE,0.75,887,"MXRA8","Matrix-remodeling-associated protein 8:Extracellular domain","MXRA8:ECD","Q9BRK3"
"X21124.17",492,0.795853758895413,0.795853758895413,0.448370819075975,TRUE,0.75,888,"YAE1","Yae1 domain-containing protein 1","YAED1","Q9NRH1"
"X6357.83",494,0.795842686450978,0.795842686450978,0.701879572133494,TRUE,0.75,889,"CELA3B","Chymotrypsin-like elastase family member 3B","ELA3B","P08861"
"X3415.61",454,0.795815003057326,0.795815003057326,0.66768223345706,TRUE,0.75,890,"IBSP","Bone sialoprotein 2","BSP","P21815"
"X9874.28",494,0.79581411692799,0.79581411692799,0.754723883774571,TRUE,0.75,891,"CDKN2B","Cyclin-dependent kinase 4 inhibitor B","p15-INK4b","P42772"
"X23414.12",489,0.795792957281462,0.795792957281462,0.608998310814488,TRUE,0.75,892,"ZNF483","Zinc finger protein 483","ZN483","Q8TF39"
"X18289.16",492,0.795791780656278,0.795791780656278,0.531906750116044,TRUE,0.75,893,"CCL15","C-C motif chemokine 15","MIP-5","Q16663"
"X12945.33",494,0.795784153769734,0.795784153769734,0.739163105028021,TRUE,0.75,894,"RAB18","Ras-related protein Rab-18","RAB18","Q9NP72"
"X9815.5",493,0.795744288339277,0.795744288339277,0.465060143034528,TRUE,0.75,895,"ARHGAP1","Rho GTPase-activating protein 1:Cellular retinaldehyde-TRIO domain","RHG01:CRAL-TRIO","Q07960"
"X11212.7",492,0.795734053005343,0.795734053005343,0.637437825096042,TRUE,0.75,896,"TXNDC5","Thioredoxin domain-containing protein 5","TXND5","Q8NBS9"
"X8323.163",492,0.795685169855942,0.795685169855942,0.553697020535356,TRUE,0.75,897,"TFF3","Trefoil factor 3","TFF3","Q07654"
"X7810.20",493,0.795629419506192,0.795629419506192,0.651817648120866,TRUE,0.75,898,"C1QTNF5","Complement C1q tumor necrosis factor-related protein 5","C1QTNF5","Q9BXJ0"
"X9191.8",488,0.795568444990473,0.795568444990473,0.367766428205847,TRUE,0.75,899,"TFF2","Trefoil factor 2","Trefoil factor 2","Q03403"
"X8262.20",495,0.795532038277987,0.795532038277987,0.705114907605372,TRUE,0.75,900,"APOD","Apolipoprotein D","Apo D","P05090"
"X5028.59",493,0.795497169393515,0.795497169393515,0.554585299197507,TRUE,0.75,901,"CD163","Scavenger receptor cysteine-rich type 1 protein M130","sCD163","Q86VB7"
"X4542.24",491,0.795451448717913,0.795451448717913,0.496062698200807,TRUE,0.75,902,"CLU","Clusterin","Clusterin","P10909"
"X15391.114",493,0.795366149596611,0.795366149596611,0.726508317634913,TRUE,0.75,903,"GAS6","Growth arrest-specific protein 6","GAS-6","Q14393"
"X13583.19",492,0.795350706737859,0.795350706737859,0.305794825453621,TRUE,0.75,904,"APAF1","Apoptotic protease-activating factor 1","Apaf-1","O14727"
"X21356.6",494,0.795340161018644,0.795340161018644,0.277537651924569,TRUE,0.75,905,"B9D2","B9 domain-containing protein 2","B9D2","Q9BPU9"
"X16768.3",484,0.795327954946061,0.795327954946061,0.351306993052179,TRUE,0.75,906,"JUP","Junction plakoglobin","PLAK","P14923"
"X22077.46",489,0.795302813457509,0.795302813457509,0.397472068267012,TRUE,0.75,907,"ATP23","Mitochondrial inner membrane protease ATP23 homolog","ATP23","Q9Y6H3"
"X5131.15",493,0.795293919227496,0.795293919227496,0.438139772315298,TRUE,0.75,908,"TNFRSF19","Tumor necrosis factor receptor superfamily member 19","TAJ","Q9NS68"
"X22063.20",486,0.795282666529367,0.795282666529367,0.639682538774852,TRUE,0.75,909,"CAPNS2","Calpain small subunit 2","CPNS2","Q96L46"
"X6649.51",493,0.795281284248957,0.795281284248957,0.50620400866064,TRUE,0.75,910,"NTN1","Netrin-1","NET1","O95631"
"X18347.15",493,0.795279479143673,0.795279479143673,0.493140753776081,TRUE,0.75,911,"LAMA2|LAMB1|LAMC1","Laminin-2","Laminin-2","P24043|P07942|P11047"
"X10825.12",492,0.795275970599008,0.795275970599008,0.623771338517527,TRUE,0.75,912,"VSIG10","V-set and immunoglobulin domain-containing protein 10","VSI10","Q8N0Z9"
"X16803.4",487,0.795227332682296,0.795227332682296,0.594831819270932,TRUE,0.75,913,"CALB2","Calretinin","CALB2","P22676"
"X12835.101",493,0.795197993747487,0.795197993747487,0.459018611926297,TRUE,0.75,914,"PYDC1","Pyrin domain-containing protein 1","PYDC1","Q8WXC3"
"X4413.3",493,0.795197348769467,0.795197348769467,0.488481250231875,TRUE,0.75,915,"SLPI","Antileukoproteinase","SLPI","P03973"
"X5644.60",491,0.795185010828274,0.795185010828274,0.500309415476058,TRUE,0.75,916,"RNASE4","Ribonuclease 4","RNAS4","P34096"
"X8394.56",493,0.795174534568725,0.795174534568725,0.643922053579532,TRUE,0.75,917,"RNASE2","Non-secretory ribonuclease","RNase 2","P10153"
"X2211.9",492,0.795149278978806,0.795149278978806,0.462619478559867,TRUE,0.75,918,"TIMP1","Metalloproteinase inhibitor 1","TIMP-1","P01033"
"X23173.3",492,0.795149278978806,0.795149278978806,0.491966806808343,TRUE,0.75,919,"TIMP1","Metalloproteinase inhibitor 1","TIMP-1","P01033"
"X15584.9",484,0.795110787534751,0.795110787534751,0.370194041946352,TRUE,0.75,920,"CFHR2","Complement factor H-related protein 2","FHR2","P36980"
"X16770.3",492,0.795100632955365,0.795100632955365,0.44284561487593,TRUE,0.75,921,"REG1B","Lithostathine-1-beta","REG1B","P48304"
"X15467.10",493,0.795090730546526,0.795090730546526,0.478484470013325,TRUE,0.75,922,"CTHRC1","Collagen triple helix repeat-containing protein 1","CTHR1","Q96CG8"
"X12358.6",494,0.795086639318234,0.795086639318234,0.249646727558959,TRUE,0.75,923,"IGBP1","Immunoglobulin-binding protein 1","IGBP1","P78318"
"X14186.13",493,0.795085815279331,0.795085815279331,0.536336889263518,TRUE,0.75,924,"RFFL","E3 ubiquitin-protein ligase rififylin","RFFL","Q8WZ73"
"X12885.42",493,0.795047364565186,0.795047364565186,0.664416738820658,TRUE,0.75,925,"NR1D2","Nuclear receptor subfamily 1 group D member 2","NR1D2","Q14995"
"X4874.3",493,0.794971995925405,0.794971995925405,0.383978721955869,TRUE,0.75,926,"ANG","Angiogenin","Angiogenin","P03950"
"X4775.34",494,0.794958723509731,0.794958723509731,0.543120601040141,TRUE,0.75,927,"GSN","Gelsolin","Gelsolin","P06396"
"X8840.61",489,0.794869592267175,0.794869592267175,0.536213703660897,TRUE,0.75,928,"C1S","Complement C1s subcomponent","C1s","P09871"
"X4913.78",490,0.794836705740556,0.794836705740556,0.5293720639761,TRUE,0.75,929,"CCL16","C-C motif chemokine 16","HCC-4","O15467"
"X14054.17",493,0.794698954990122,0.794698954990122,0.76837282982912,TRUE,0.75,930,"IL15RA","Interleukin-15 receptor subunit alpha","IL-15 Ra","Q13261"
"X6420.4",486,0.794648164553614,0.794648164553614,0.675397515093868,TRUE,0.75,931,"SDHAF2","Succinate dehydrogenase assembly factor 2, mitochondrial","SDHF2","Q9NX18"
"X6342.10",491,0.794603662455833,0.794603662455833,0.554491672102062,TRUE,0.75,932,"NPNT","Nephronectin","Nephronectin","Q6UXI9"
"X15614.168",489,0.794495267843375,0.794495267843375,0.691324744604624,TRUE,0.75,933,"LILRA2","Leukocyte immunoglobulin-like receptor subfamily A member 2","LIRA2","Q8N149"
"X9569.14",492,0.794348884879029,0.794348884879029,0.393374790178586,TRUE,0.75,934,"SCARA3","Scavenger receptor class A member 3:region 1","SCAR3:region 1","Q6AZY7"
"X15606.19",490,0.79426847517522,0.79426847517522,0.63704747617355,TRUE,0.75,935,"KRT19","Keratin, type I cytoskeletal 19","Keratin 19","P08727"
"X12873.11",493,0.794238133319846,0.794238133319846,0.647464168936601,TRUE,0.75,936,"SPN","Leukosialin","LEUK","P16150"
"X3709.4",485,0.794149954533939,0.794149954533939,0.630008476773078,TRUE,0.75,937,"GPT","Alanine aminotransferase 1","ALT","P24298"
"X7206.20",488,0.794148495163141,0.794148495163141,0.507759584079455,TRUE,0.75,938,"FBP1","Fructose-1,6-bisphosphatase 1","F16P1","P09467"
"X6245.4",490,0.794107853246078,0.794107853246078,0.662744552780221,TRUE,0.75,939,"NECTIN2","Nectin-2","Nectin-2","Q92692"
"X24895.25",490,0.794100845049706,0.794100845049706,0.400374138233261,TRUE,0.75,940,"FCHSD1","F-BAR and double SH3 domains protein 1","FCSD1","Q86WN1"
"X14070.56",492,0.794061525782287,0.794061525782287,0.603650895934056,TRUE,0.75,941,"ITSN1","Intersectin-1","ITSN1","Q15811"
"X21002.1",481,0.793976409407984,0.793976409407984,0.276987732498754,TRUE,0.75,942,"NUDCD2","NudC domain-containing protein 2","NUDC2","Q8WVJ2"
"X21232.39",468,0.793958495616389,0.793958495616389,0.302179382941395,TRUE,0.75,943,"KLK3","Benign Prostate specific Antigen","BPSA","P07288"
"X13479.8",492,0.793895886945217,0.793895886945217,0.505411568087365,TRUE,0.75,944,"FAM171A2","Protein FAM171A2","F1712","A8MVW0"
"X14151.4",489,0.79377841508836,0.79377841508836,0.630984362769149,TRUE,0.75,945,"ISG15","Ubiquitin-like protein ISG15","UCRP","P05161"
"X3421.54",489,0.793762193118783,0.793762193118783,0.713635564527849,TRUE,0.75,946,"TNFSF8","Tumor necrosis factor ligand superfamily member 8","CD30 Ligand","P32971"
"X12635.9",493,0.793715507201533,0.793715507201533,0.46516403062129,TRUE,0.75,947,"TRDMT1","tRNA (cytosine(38)-C(5))-methyltransferase","TRDMT","O14717"
"X4968.50",491,0.793634056889798,0.793634056889798,0.548581617960829,TRUE,0.75,948,"CAPG","Macrophage-capping protein","CAPG","P40121"
"X14121.24",487,0.793599810154175,0.793599810154175,0.35068960907149,TRUE,0.75,949,"TNFRSF10D","Tumor necrosis factor receptor superfamily member 10D","TRAIL R4","Q9UBN6"
"X5682.13",495,0.793562473427546,0.793562473427546,0.698611774153935,TRUE,0.75,950,"VASN","Vasorin","VASN","Q6EMK4"
"X5029.3",485,0.793552601509644,0.793552601509644,0.411147637748151,TRUE,0.75,951,"FAP","Prolyl endopeptidase FAP","SEPR","Q12884"
"X15576.158",491,0.793499810442439,0.793499810442439,0.655684875887022,TRUE,0.75,952,"RNASE3","Eosinophil cationic protein","ECP","P12724"
"X3727.35",490,0.793465763272847,0.793465763272847,0.407768157828958,TRUE,0.75,953,"PYY","Peptide YY","PYY","P10082"
"X17467.1",486,0.79341887154131,0.79341887154131,0.646975995674454,TRUE,0.75,954,"DHRS9","Dehydrogenase/reductase SDR family member 9","DHRS9","Q9BPW9"
"X11313.100",490,0.793386496748289,0.793386496748289,0.396787042936338,TRUE,0.75,955,"PCBD1","Pterin-4-alpha-carbinolamine dehydratase","PHS","P61457"
"X3600.2",465,0.793241608794518,0.793241608794518,0.66490669123292,TRUE,0.75,956,"CHIT1","Chitotriosidase-1","Chitotriosidase-1","Q13231"
"X13605.16",487,0.793167214210984,0.793167214210984,0.357165020434122,TRUE,0.75,957,"ANXA10","Annexin A10","ANX10","Q9UJ72"
"X20457.13",492,0.793148781797127,0.793148781797127,0.615301745609694,TRUE,0.75,958,"COA4","Cytochrome c oxidase assembly factor 4 homolog, mitochondrial","COA4","Q9NYJ1"
"X9377.25",490,0.793102488038204,0.793102488038204,0.701596150303442,TRUE,0.75,959,"KITLG","Kit ligand","SCF","P21583"
